,player_id,player_name,player_team_id,player_team_name,player_position
0,676083,Janson Junk,158,Milwaukee Brewers,Pitcher
0,641778,Eric Lauer,158,Milwaukee Brewers,Pitcher
0,489119,Wade Miley,158,Milwaukee Brewers,Pitcher
0,680911,Owen Miller,158,Milwaukee Brewers,Infielder
0,668338,Tyson Miller,158,Milwaukee Brewers,Pitcher
0,571948,Hoby Milner,158,Milwaukee Brewers,Pitcher
0,669003,Garrett Mitchell,158,Milwaukee Brewers,Outfielder
0,606303,Joel Payamps,158,Milwaukee Brewers,Pitcher
0,665625,Elvis Peguero,158,Milwaukee Brewers,Pitcher
0,642547,Freddy Peralta,158,Milwaukee Brewers,Pitcher
0,663368,Blake Perkins,158,Milwaukee Brewers,Outfielder
0,607067,Colin Rea,158,Milwaukee Brewers,Pitcher
0,657265,Peter Strzelecki,158,Milwaukee Brewers,Pitcher
0,621438,Tyrone Taylor,158,Milwaukee Brewers,Outfielder
0,642133,Rowdy Tellez,158,Milwaukee Brewers,Infielder
0,668930,Brice Turang,158,Milwaukee Brewers,Infielder
0,649966,Luis Urias,158,Milwaukee Brewers,Infielder
0,681402,Gus Varland,158,Milwaukee Brewers,Pitcher
0,572228,Luke Voit,158,Milwaukee Brewers,Infielder
0,686894,Joey Wiemer,158,Milwaukee Brewers,Outfielder
0,642207,Devin Williams,158,Milwaukee Brewers,Pitcher
0,669060,Bryse Wilson,158,Milwaukee Brewers,Pitcher
0,608385,Jesse Winker,158,Milwaukee Brewers,Hitter
0,605540,Brandon Woodruff,158,Milwaukee Brewers,Pitcher
0,592885,Christian Yelich,158,Milwaukee Brewers,Outfielder
0,640470,Adbert Alzolay,112,Chicago Cubs,Pitcher
0,665804,Miguel Amaya,112,Chicago Cubs,Catcher
0,665871,Javier Assad,112,Chicago Cubs,Pitcher
0,571466,Tucker Barnhart,112,Chicago Cubs,Catcher
0,641355,Cody Bellinger,112,Chicago Cubs,Outfielder
0,502202,Brad Boxberger,112,Chicago Cubs,Pitcher
0,669093,Jeremiah Estrada,112,Chicago Cubs,Pitcher
0,605242,Michael Fulmer,112,Chicago Cubs,Pitcher
0,543228,Yan Gomes,112,Chicago Cubs,Catcher
0,664023,Ian Happ,112,Chicago Cubs,Outfielder
0,663538,Nico Hoerner,112,Chicago Cubs,Infielder
0,543333,Eric Hosmer,112,Chicago Cubs,Infielder
0,676714,Brandon Hughes,112,Chicago Cubs,Pitcher
0,668873,Caleb Kilian,112,Chicago Cubs,Pitcher
0,643410,Mark Leiter Jr.,112,Chicago Cubs,Pitcher
0,663611,Nick Madrigal,112,Chicago Cubs,Infielder
0,641820,Trey Mancini,112,Chicago Cubs,Infielder
0,670156,Miles Mastrobuoni,112,Chicago Cubs,Outfielder
0,657240,Julian Merryweather,112,Chicago Cubs,Pitcher
0,670223,Matt Mervis,112,Chicago Cubs,Infielder
0,621458,Edwin Rios,112,Chicago Cubs,Hitter
0,621074,Michael Rucker,112,Chicago Cubs,Pitcher
0,592767,Drew Smyly,112,Chicago Cubs,Pitcher
0,657006,Justin Steele,112,Chicago Cubs,Pitcher
0,573186,Marcus Stroman,112,Chicago Cubs,Pitcher
0,673548,Seiya Suzuki,112,Chicago Cubs,Outfielder
0,621020,Dansby Swanson,112,Chicago Cubs,Infielder
0,592791,Jameson Taillon,112,Chicago Cubs,Pitcher
0,624522,Keegan Thompson,112,Chicago Cubs,Pitcher
0,620443,Luis Torrens,112,Chicago Cubs,Hitter
0,676369,Nelson Velazquez,112,Chicago Cubs,Outfielder
0,669713,Hayden Wesneski,112,Chicago Cubs,Pitcher
0,621550,Patrick Wisdom,112,Chicago Cubs,Infielder
0,622075,Yency Almonte,119,Los Angeles Dodgers,Pitcher
0,605131,Austin Barnes,119,Los Angeles Dodgers,Catcher
0,605141,Mookie Betts,119,Los Angeles Dodgers,Outfielder
0,641360,Phil Bickford,119,Los Angeles Dodgers,Pitcher
0,677865,Justin Bruihl,119,Los Angeles Dodgers,Pitcher
0,683737,Michael Busch,119,Los Angeles Dodgers,Infielder
0,657571,Caleb Ferguson,119,Los Angeles Dodgers,Pitcher
0,518692,Freddie Freeman,119,Los Angeles Dodgers,Infielder
0,664062,Tony Gonsolin,119,Los Angeles Dodgers,Pitcher
0,624647,Victor Gonzalez,119,Los Angeles Dodgers,Pitcher
0,660813,Brusdar Graterol,119,Los Angeles Dodgers,Pitcher
0,675627,Michael Grove,119,Los Angeles Dodgers,Pitcher
0,660634,Yonny Hernandez,119,Los Angeles Dodgers,Infielder
0,518792,Jason Heyward,119,Los Angeles Dodgers,Outfielder
0,656578,Andre Jackson,119,Los Angeles Dodgers,Pitcher
0,477132,Clayton Kershaw,119,Los Angeles Dodgers,Pitcher
0,502110,J.D. Martinez,119,Los Angeles Dodgers,Hitter
0,669160,Dustin May,119,Los Angeles Dodgers,Pitcher
0,571946,Shelby Miller,119,Los Angeles Dodgers,Pitcher
0,571970,Max Muncy,119,Los Angeles Dodgers,Infielder
0,681546,James Outman,119,Los Angeles Dodgers,Outfielder
0,444482,David Peralta,119,Los Angeles Dodgers,Outfielder
0,623465,Evan Phillips,119,Los Angeles Dodgers,Pitcher
0,596082,Jake Reed,119,Los Angeles Dodgers,Pitcher
0,500743,Miguel Rojas,119,Los Angeles Dodgers,Infielder
0,669257,Will Smith,119,Los Angeles Dodgers,Catcher
0,694813,Gavin Stone,119,Los Angeles Dodgers,Pitcher
0,593833,Wander Suero,119,Los Angeles Dodgers,Pitcher
0,592789,Noah Syndergaard,119,Los Angeles Dodgers,Pitcher
0,621035,Chris Taylor,119,Los Angeles Dodgers,Infielder
0,572204,Trayce Thompson,119,Los Angeles Dodgers,Outfielder
0,628711,Julio Urias,119,Los Angeles Dodgers,Pitcher
0,678246,Miguel Vargas,119,Los Angeles Dodgers,Infielder
0,681911,Alex Vesia,119,Los Angeles Dodgers,Pitcher
0,663897,Luke Williams,119,Los Angeles Dodgers,Infielder
0,642851,Austin Wynns,119,Los Angeles Dodgers,Catcher
0,656271,Brock Burke,140,Texas Rangers,Pitcher
0,641540,Dane Dunning,140,Texas Rangers,Pitcher
0,677649,Ezequiel Duran,140,Texas Rangers,Infielder
0,543135,Nathan Eovaldi,140,Texas Rangers,Pitcher
0,666969,Adolis Garcia,140,Texas Rangers,Outfielder
0,641598,Mitch Garver,140,Texas Rangers,Catcher
0,592351,Jon Gray,140,Texas Rangers,Pitcher
0,543257,Robbie Grossman,140,Texas Rangers,Outfielder
0,571760,Andrew Heaney,140,Texas Rangers,Pitcher
0,621368,Taylor Hearn,140,Texas Rangers,Pitcher
0,641680,Jonah Heim,140,Texas Rangers,Catcher
0,642546,Jonathan Hernandez,140,Texas Rangers,Pitcher
0,608671,Travis Jankowski,140,Texas Rangers,Outfielder
0,673962,Josh Jung,140,Texas Rangers,Infielder
0,453178,Ian Kennedy,140,Texas Rangers,Pitcher
0,600917,Jose Leclerc,140,Texas Rangers,Pitcher
0,506702,Sandy Leon,140,Texas Rangers,Catcher
0,663993,Nathaniel Lowe,140,Texas Rangers,Infielder
0,543543,Brad Miller,140,Texas Rangers,Hitter
0,527048,Martin Perez,140,Texas Rangers,Pitcher
0,666142,Cole Ragans,140,Texas Rangers,Pitcher
0,666720,Yerry Rodriguez,140,Texas Rangers,Pitcher
0,622250,Josh Sborz,140,Texas Rangers,Pitcher
0,608369,Corey Seager,140,Texas Rangers,Infielder
0,543760,Marcus Semien,140,Texas Rangers,Infielder
0,669701,Josh H. Smith,140,Texas Rangers,Infielder
0,519293,Will Smith,140,Texas Rangers,Pitcher
0,665750,Leody Taveras,140,Texas Rangers,Outfielder
0,669352,Bubba Thompson,140,Texas Rangers,Outfielder
0,594798,Jacob deGrom,140,Texas Rangers,Pitcher
0,650556,Bryan Abreu,117,Houston Astros,Pitcher
0,547989,Jose Abreu,117,Houston Astros,Infielder
0,670541,Yordan Alvarez,117,Houston Astros,Outfielder
0,676625,Rylan Bannon,117,Houston Astros,Infielder
0,656232,Brandon Bielak,117,Houston Astros,Pitcher
0,669854,Ronel Blanco,117,Houston Astros,Pitcher
0,608324,Alex Bregman,117,Houston Astros,Infielder
0,686613,Hunter Brown,117,Houston Astros,Pitcher
0,673237,Yainer Diaz,117,Houston Astros,Catcher
0,643289,Mauricio Dubon,117,Houston Astros,Infielder
0,641585,J.P. France,117,Houston Astros,Pitcher
0,657424,Matt Gage,117,Houston Astros,Pitcher
0,677651,Luis Garcia,117,Houston Astros,Pitcher
0,682073,David Hensley,117,Houston Astros,Hitter
0,664299,Cristian Javier,117,Houston Astros,Pitcher
0,667452,Corey Julks,117,Houston Astros,Outfielder
0,455117,Martin Maldonado,117,Houston Astros,Catcher
0,661527,Seth Martinez,117,Houston Astros,Pitcher
0,664208,Phil Maton,117,Houston Astros,Pitcher
0,676801,Chas McCormick,117,Houston Astros,Outfielder
0,676694,Jake Meyers,117,Houston Astros,Outfielder
0,606160,Rafael Montero,117,Houston Astros,Pitcher
0,593576,Hector Neris,117,Houston Astros,Pitcher
0,665161,Jeremy Pena,117,Houston Astros,Infielder
0,519151,Ryan Pressly,117,Houston Astros,Pitcher
0,663967,Cesar Salazar,117,Houston Astros,Catcher
0,592773,Ryne Stanek,117,Houston Astros,Pitcher
